X-coordinate,Y-coordinate,Timestamp
134.3795365,7.343448499999999,1548144471.66
134.37953833333333,7.343448499999999,1548144471.76
134.37954016666666,7.343448499999999,1548144471.87
134.37954200000001,7.343448666666665,1548144471.97
134.37954383333332,7.343448666666665,1548144472.08
134.37954583333334,7.343448833333334,1548144472.19
134.37954766666664,7.343449000000001,1548144472.29
134.3795495,7.343449000000001,1548144472.4
134.37955150000002,7.343449166666667,1548144472.5
134.37955333333332,7.343449166666667,1548144472.6
134.37955516666668,7.343449333333333,1548144472.71
134.37955516666668,7.343449333333333,1548144472.81
134.379557,7.343449500000001,1548144472.92
134.37955883333333,7.343449500000001,1548144473.02
134.37956066666666,7.343449666666667,1548144473.13
134.37956266666666,7.343449833333334,1548144473.24
134.37956450000001,7.343449833333334,1548144473.34
